"sim","no_screen_cost","screen_cost","incremental_cost"
834,165.850068711831,1415.8230862398,1249.97301752797
835,110.558672680893,1305.9932624489,1195.43458976801
836,19.4496380975752,1620.0329189208,1600.58328082322
837,20.1637110442281,1610.02503984329,1589.86132879906
838,10.8423597474188,1189.37830976787,1178.53595002045
839,41.4798003307431,1584.48707105045,1543.00727071971
840,58.2803183269041,1227.5372352883,1169.25691696139
841,51.1059589517183,1365.37713793824,1314.27117898652
842,46.1690148342832,1423.05602775806,1376.88701292378
843,47.0799129445712,1863.60065017566,1816.52073723109
844,12.9149067217544,1498.20631482879,1485.29140810704
845,115.252793440064,1743.88063400157,1628.6278405615
846,3.14542389980463,1667.95000278097,1664.80457888117
847,207.918759115454,1316.4824797008,1108.56372058535
848,5.40017580870051,1317.78831645647,1312.38814064777
849,170.820953932937,1746.9142757235,1576.09332179057
850,5.97968662158371,1555.65032642442,1549.67063980283
851,7.86603593652604,1380.26586472403,1372.39982878751
852,105.105354700011,1677.25569325424,1572.15033855423
853,19.2492744398092,1355.98860701342,1336.73933257361
854,57.6143696630575,1387.70185894477,1330.08748928171
855,192.304147372773,1686.95068921669,1494.64654184392
856,100.632742319822,1395.28664951881,1294.65390719899
857,88.9015922562902,1634.44325288558,1545.54166062929
858,62.7867615513769,1393.02024224508,1330.2334806937
859,95.9941476722283,1508.67176573483,1412.6776180626
860,43.4468680216476,1331.34692568311,1287.90005766146
861,6.7373465398232,1294.55622085303,1287.81887431321
862,47.5597651516693,1488.36313192738,1440.80336677571
863,5.21222866874342,1695.5647767641,1690.35254809536
864,19.8056538793494,1498.03190427935,1478.2262504
865,10.4318993725317,1246.9149825548,1236.48308318227
866,87.8475061656503,1528.48638557714,1440.63887941149
867,33.7887609026947,1432.50774596713,1398.71898506443
868,126.159899726696,1451.53452299122,1325.37462326452
869,29.3524354500571,1597.89517694074,1568.54274149068
870,22.0506500548514,1445.82165187316,1423.77100181831
871,66.5434149651627,1533.15526814805,1466.61185318288
872,35.6809987773478,1462.88068093952,1427.19968216218
873,15.8191015095474,1344.08791106306,1328.26880955351
874,45.9353975381816,1506.60131815842,1460.66592062024
875,47.4951221420258,1549.08557792867,1501.59045578664
876,26.3116948450441,1241.47722567873,1215.16553083368
877,15.0021214254095,1289.40269992381,1274.4005784984
878,15.3839688781943,1642.95833073871,1627.57436186052
879,72.0579820017726,1646.54470229052,1574.48672028875
880,13.5142443293872,1255.64123414243,1242.12698981305
881,19.3217021863181,1378.92305286281,1359.60135067649
882,35.9392537928346,1504.07274312117,1468.13348932833
883,147.44864982606,1505.00534028738,1357.55669046132
884,17.6727022500326,1517.00755144417,1499.33484919414
885,120.827528262814,1404.41473258085,1283.58720431803
886,9.05546629603465,1336.26993245969,1327.21446616365
887,123.226435866068,1366.2504539287,1243.02401806263
888,95.4126630718369,1062.27038929451,966.85772622267
889,44.6463234698222,1312.61674290486,1267.97041943504
890,23.5638214707767,1687.3440990175,1663.78027754672
891,14.9363733515609,1500.50742443442,1485.57105108285
892,3.53064689036644,1429.06891409685,1425.53826720649
893,27.2964263446527,1298.7328821902,1271.43645584555
894,79.7015631505647,1636.62779046663,1556.92622731606
895,125.811373533797,1385.96848554459,1260.1571120108
896,167.800988557711,1487.18773020953,1319.38674165182
897,154.19005075696,1466.10771383208,1311.91766307512
898,13.2240438509899,1498.29029685084,1485.06625299985
899,96.4178692435741,1445.43026183222,1349.01239258865
900,69.0469543598368,1570.36576429378,1501.31880993395
901,70.0381042403454,1566.06184385517,1496.02373961483
902,32.5847467916636,1447.56879884988,1414.98405205822
903,18.8657507950726,1314.13364226583,1295.26789147076
904,1.78836030063793,1311.68287318605,1309.89451288542
905,8.87717464558137,1550.98379263148,1542.1066179859
906,164.980861154257,1489.84903670793,1324.86817555368
907,3.49449956842344,1449.82151551113,1446.3270159427
908,15.2935623333953,1425.56990820099,1410.27634586759
909,56.5534923701295,1484.69816006115,1428.14466769102
910,195.848806118294,1476.08520358244,1280.23639746415
911,34.8466437315888,1405.45423040805,1370.60758667647
912,63.5549538082919,1396.82016229203,1333.26520848374
913,1.85907578688344,1326.67182519364,1324.81274940676
914,126.220706116181,1424.37578414341,1298.15507802723
915,80.0219728896981,1375.83449668998,1295.81252380028
916,127.048250498401,1494.33412686066,1367.28587636226
917,49.081200011762,1539.63292938393,1490.55172937217
918,147.519432527812,1382.40352009664,1234.88408756883
919,20.9504504596598,1630.66358711829,1609.71313665863
920,14.6255048948426,1124.63456295372,1110.00905805888
921,3.01648435293876,1537.27765938903,1534.26117503609
922,14.5342154568303,1429.46693122761,1414.93271577078
923,102.673407345076,1637.77953154261,1535.10612419754
924,80.259203124646,1291.3310030512,1211.07179992655
925,91.9244162906708,1586.00262409331,1494.07820780264
926,210.774694353252,1343.0000333374,1132.22533898415
927,3.7997915508045,1723.48768815812,1719.68789660732
928,7.65480665186735,1452.28878903367,1444.6339823818
929,3.02521621029994,1115.51216330591,1112.48694709561
930,76.5964480203097,1529.94849211863,1453.35204409832
931,108.595869971608,1552.72405218002,1444.12818220841
932,60.8302994680833,1306.30814658079,1245.47784711271
933,172.245366666469,1392.23561536141,1219.99024869495
934,140.045933195041,1676.85490635073,1536.80897315569
935,30.9460765764378,1328.99847996878,1298.05240339234
936,28.375207531589,1514.8069324434,1486.43172491181
937,15.0659401974441,1449.01330172738,1433.94736152993
938,27.9224251920197,1452.3565435586,1424.43411836658
939,91.6692174046235,1403.42081285053,1311.75159544591
940,396.962824588949,1535.71083710239,1138.74801251344
941,80.2072961722315,1360.91167561351,1280.70437944128
942,96.1031597889991,1360.79696856579,1264.69380877679
943,123.23508883797,1324.45152767898,1201.21643884101
944,185.563051506453,1595.33193717146,1409.76888566501
945,26.7817326140907,1338.3390918478,1311.55735923371
946,51.5458200535247,1268.26796021691,1216.72214016339
947,0.204091771342285,1461.433299081,1461.22920730966
948,4.56718432217532,1486.08648505332,1481.51930073115
949,31.0305696853788,1526.2739067136,1495.24333702822
950,83.6128085137444,1208.55319515845,1124.94038664471
951,96.9785204633472,1456.61591955714,1359.6373990938
952,42.7711185269626,1497.37051519569,1454.59939666873
953,47.5034627974699,1309.62565185285,1262.12218905538
954,82.2629464304993,1176.62157508689,1094.35862865639
955,51.314508632442,1518.33265519098,1467.01814655853
956,0.750485777940842,1660.77686879954,1660.0263830216
957,11.4999843698899,1522.94681981779,1511.4468354479
958,47.7205017028343,1550.73106526101,1503.01056355817
959,81.9542836787049,1694.63019214461,1612.67590846591
960,5.27324017981254,1532.39895793909,1527.12571775928
961,58.6395464907352,1511.41205976531,1452.77251327457
962,7.58599950767862,1317.2110699305,1309.62507042282
963,12.1901635897071,1546.5389959227,1534.34883233299
964,59.0099459178226,1686.95733453341,1627.94738861559
965,86.2165409019877,1365.91744879037,1279.70090788838
966,76.973635386128,1276.19318538206,1199.21954999593
967,64.2282311556872,1367.7896384943,1303.56140733862
968,256.936060373409,1517.49720317236,1260.56114279896
969,29.0177182950744,1531.0807383314,1502.06302003633
970,76.5930780944101,1398.38767707657,1321.79459898216
971,77.345089871625,1773.54076733293,1696.19567746131
972,33.4933799373605,1511.19668511314,1477.70330517578
973,57.8924152361034,1607.45238196795,1549.55996673185
974,77.4310206267124,1330.37299622226,1252.94197559554
975,11.1766111975147,1410.71831165374,1399.54170045623
976,141.108007768459,1309.34911180631,1168.24110403786
977,0.246806057848024,1226.84261338548,1226.59580732764
978,16.3904837719598,1453.45979502814,1437.06931125618
979,74.4624618212248,1632.78615713976,1558.32369531853
980,75.6518057123382,1383.36378096575,1307.71197525341
981,4.15371928557324,1312.15518482968,1308.0014655441
982,166.962707340097,1632.3095754755,1465.3468681354
983,126.672405656373,1398.95678822838,1272.28438257201
984,11.194273443093,1336.92969637821,1325.73542293512
985,107.845993022274,1528.54822058485,1420.70222756257
986,11.5321989238878,1539.79122224659,1528.2590233227
987,19.085064724353,1362.62198178015,1343.5369170558
988,263.418620930714,1439.78517882187,1176.36655789116
989,365.138923614529,1549.54822094175,1184.40929732722
990,182.769109037652,1507.01594935181,1324.24684031416
991,87.5620125952354,1505.56694244399,1418.00492984876
992,2.80546048759531,1572.53193482506,1569.72647433746
993,10.2368885369388,1557.42210293751,1547.18521440057
994,172.73906099966,1637.23324210009,1464.49418110043
995,43.3325951359489,1338.52636241007,1295.19376727412
996,37.6333757509635,1486.81986125373,1449.18648550277
997,57.7469662786495,1436.49014278851,1378.74317650986
998,0.405054462198788,1315.33983209252,1314.93477763032
999,12.8673983319036,1487.07880131674,1474.21140298483
1000,94.1164830642248,1553.98658256047,1459.87009949624
1001,142.037095714298,1419.6233880106,1277.5862922963
1002,82.087223250329,1436.60225890309,1354.51503565276
1003,69.9671808228316,1361.55186125767,1291.58468043484
1004,16.3014704890047,1707.84893142786,1691.54746093886
1005,22.0753798574682,1159.20309455999,1137.12771470252
1006,50.405522637707,1337.20100394327,1286.79548130557
1007,43.6164854774756,1402.76732731084,1359.15084183336
1008,55.9290253374617,1191.90684733266,1135.9778219952
1009,173.348643777731,1590.11117177946,1416.76252800173
1010,265.596644602471,1683.055735365,1417.45909076253
1011,272.27829299254,1354.87958912249,1082.60129612995
1012,103.501244746544,1138.96015156003,1035.45890681348
1013,66.4620419826923,1262.24809768424,1195.78605570155
1014,14.8991603694306,1430.11214691789,1415.21298654846
1015,36.8771439008703,1308.38938634866,1271.51224244779
1016,55.1730172634458,1566.98366407824,1511.8106468148
1017,427.6855041884,1423.12060919736,995.435105008961
1018,66.9257574656496,1653.45215028999,1586.52639282434
1019,3.77658272297845,1277.96273394564,1274.18615122266
1020,50.4436516266031,1301.41825789572,1250.97460626912
1021,45.7023459604562,1242.04536601976,1196.3430200593
1022,226.051123432453,1325.08630252782,1099.03517909537
1023,33.1342494182408,1368.31115063146,1335.17690121322
1024,3.22970497211679,1407.69279120563,1404.46308623351
1025,41.8972407253872,1508.62421963751,1466.72697891213
1026,17.498043354064,1362.49540031958,1344.99735696552
1027,156.280646815009,1410.66952377045,1254.38887695544
1028,2.53358141918674,1326.64058691427,1324.10700549509
1029,51.5802947779573,1587.96768475209,1536.38738997414
1030,80.5730491908398,1475.52784090844,1394.9547917176
1031,70.8128664458331,1317.62746777685,1246.81460133102
1032,6.05800200238397,1480.85978171896,1474.80177971658
1033,60.5650701513028,1243.48932426409,1182.92425411279
1034,120.302117216166,1468.15238456247,1347.85026734631
1035,32.6383076225355,1564.01062008274,1531.3723124602
1036,43.2920825895955,1370.78437791955,1327.49229532996
1037,81.0409046028492,1478.31194616964,1397.27104156679
1038,71.3765005130344,1437.46863795095,1366.09213743791
1039,28.9569086401299,1464.37371932929,1435.41681068916
1040,24.7926067186018,1456.19597555286,1431.40336883426
1041,7.85214642083306,1519.82369140012,1511.97154497928
1042,313.991342603219,1603.66281177677,1289.67146917355
1043,108.250702313619,1599.8906037062,1491.63990139258
1044,97.1077541777247,1479.81017496402,1382.70242078629
1045,26.0414838713719,1550.52330490446,1524.48182103309
1046,19.0766313128176,1306.45303034455,1287.37639903173
1047,59.1154490674291,1372.58574806641,1313.47029899898
1048,228.342449895673,1378.52375492088,1150.18130502521
1049,90.6658944191212,1407.48627984557,1316.82038542645
1050,21.0879064122035,1841.28703766268,1820.19913125048
1051,7.10268352033974,1131.87533012979,1124.77264660945
1052,2.48432900096234,1277.77631440125,1275.29198540029
1053,61.2258916515824,1326.1446580595,1264.91876640791
1054,69.6889650530529,1554.09850049522,1484.40953544216
1055,49.2569428663916,1546.97969108696,1497.72274822057
1056,35.7103516105122,1411.0455892621,1375.33523765159
1057,22.2257677579586,1436.92565605672,1414.69988829876
1058,73.0147527835801,1302.30221325369,1229.28746047011
1059,181.982857423111,1106.51868058209,924.535823158974
1060,80.1706896811658,1648.37834676808,1568.20765708692
1061,6.24236121876598,1513.11479493642,1506.87243371765
1062,37.9526097610037,1209.04156428247,1171.08895452147
1063,110.753165460084,1509.60143556922,1398.84827010914
1064,93.4019196625659,1627.18309501175,1533.78117534919
1065,9.31025369696494,1511.86052603092,1502.55027233395
1066,91.430813234715,1672.52140613944,1581.09059290472
1067,32.4859460529753,1464.5731803883,1432.08723433532
1068,58.0870930769725,1502.74138118233,1444.65428810536
1069,131.316037451644,1492.66636456635,1361.35032711471
1070,154.018276666815,1321.43847830438,1167.42020163757
1071,203.216318388958,1579.94491477642,1376.72859638746
1072,26.492297367694,1370.37993944464,1343.88764207695
1073,14.4383533699588,1491.58454136714,1477.14618799718
1074,4.90828275995378,1519.55781775108,1514.64953499112
1075,38.5154547453609,1455.3336578571,1416.81820311174
1076,31.4156699359145,1521.04899051243,1489.63332057651
1077,31.4883942654433,1529.27094404057,1497.78254977512
1078,16.3825826645235,1289.82168959813,1273.43910693361
1079,262.853486966621,1256.18679896676,993.333312000143
1080,6.07054231894549,1386.4640737535,1380.39353143455
1081,46.3952939901752,1212.84616394773,1166.45086995756
1082,45.6151744176215,1213.57513640062,1167.959961983
1083,63.2409179578095,1423.3927511416,1360.15183318379
1084,48.7530172775414,1643.30596181106,1594.55294453352
1085,12.1123635321987,1309.54370008955,1297.43133655735
1086,2.69817669279845,1740.15502692421,1737.45685023141
1087,55.0988666695438,1693.28463303506,1638.18576636551
1088,205.585952448933,1194.43905241767,988.85309996874
1089,96.713586942195,1346.95045083236,1250.23686389016
1090,73.7117942853779,1276.97061999697,1203.25882571159
1091,20.7260727040421,1473.62195103258,1452.89587832854
1092,91.568598844706,1114.59659424311,1023.02799539841
1093,127.290464381137,1440.47976170167,1313.18929732054
1094,33.5637258690857,1381.38819322877,1347.82446735968
1095,95.2332176556573,1474.23088349416,1378.99766583851
1096,5.10113867930323,1847.00372560369,1841.90258692439
1097,67.126067541852,1356.37165333483,1289.24558579297
1098,44.4877387370975,1358.57734025434,1314.08960151724
1099,5.60783457812228,1445.37014075577,1439.76230617765
1100,34.2243716621135,1417.84448311547,1383.62011145336
1101,157.538539399542,1338.85583504677,1181.31729564723
1102,20.8618862186573,1476.56049310287,1455.69860688421
1103,62.0578535563482,1419.86093174484,1357.80307818849
1104,2.58348277029186,1503.80695178598,1501.22346901569
1105,8.23712848312994,1469.94871004546,1461.71158156233
1106,33.0882946343059,1319.71371765963,1286.62542302533
1107,27.4954983051061,1312.97943822134,1285.48393991623
1108,31.1255138968612,1339.18237350171,1308.05685960485
1109,76.2888935214269,1461.64438189854,1385.35548837711
1110,86.5741352449435,1486.02721731978,1399.45308207483
1111,61.7128262052403,1574.9426666982,1513.22984049296
1112,46.5788600660954,1425.02210075388,1378.44324068779
1113,28.2939262875474,1357.18970457431,1328.89577828676
1114,39.3000863863723,1555.24436256652,1515.94427618015
1115,27.3327671517308,1680.56471974579,1653.23195259406
1116,72.8029690026238,1563.80307314107,1491.00010413845
1117,81.1952315912238,1136.84807134418,1055.65283975296
1118,104.296089328379,1591.32889956514,1487.03281023676
1119,119.696133895074,2001.43900274684,1881.74286885177
1120,3.34486965006098,1305.35892729696,1302.0140576469
1121,29.0410749731282,1289.92248356852,1260.88140859539
1122,51.3222340434998,1294.11894773789,1242.79671369439
1123,6.81525074320136,1347.83593034004,1341.02067959684
1124,8.21959891420379,1605.13821831397,1596.91861939977
1125,4.02386998357532,1648.46023473337,1644.43636474979
1126,94.3394986924722,1603.60231082,1509.26281212752
1127,97.4889353699105,1731.84819946032,1634.35926409041
1128,32.2681501203075,1397.57991172927,1365.31176160896
1129,27.3621762375604,1506.47307605748,1479.11089981992
1130,258.433403222437,1556.17455778315,1297.74115456072
1131,130.286167478531,1355.58667853276,1225.30051105423
1132,70.3743536888153,1581.48812929606,1511.11377560725
1133,297.760413907107,1659.56958452162,1361.80917061451
1134,27.5054079907993,1414.09212899404,1386.58672100324
1135,331.224737406987,1439.03967682078,1107.8149394138
1136,5.82194063742398,1591.19184305391,1585.36990241649
1137,53.394793158973,1477.70377673607,1424.30898357709
1138,1.43424960733581,1272.01172521927,1270.57747561194
1139,109.759903594484,1388.69486696786,1278.93496337338
1140,10.1665505227283,1235.30176815357,1225.13521763084
1141,40.4499731604079,1385.36530745584,1344.91533429543
1142,18.0567966607649,1351.59917642021,1333.54237975944
1143,13.5486362496745,1698.23731660145,1684.68868035177
1144,67.5936313419421,1280.56695898289,1212.97332764095
1145,66.5516924044354,1678.27378671494,1611.72209431051
1146,90.0260643923851,1291.83200457499,1201.80594018261
1147,11.8582282845976,1403.2687424906,1391.410514206
1148,9.44931825949603,1371.01641708939,1361.5670988299
1149,48.9538984967941,1266.75592148408,1217.80202298729
1150,25.2131444718298,1595.79581234927,1570.58266787744
1151,99.5773883360086,1573.39026181659,1473.81287348058
1152,22.7693889726645,1525.06032909822,1502.29094012556
1153,180.56171086595,1384.44878813637,1203.88707727042
1154,4.66384723683986,1399.09171296163,1394.42786572479
1155,123.782591196229,1452.96161500187,1329.17902380564
1156,5.31519109608519,1244.16737205292,1238.85218095683
1157,77.5098107548436,1521.30755670397,1443.79774594913
1158,9.15136370396632,1648.73468783593,1639.58332413197
1159,81.7805636257648,1467.83017940402,1386.04961577825
1160,20.6409867629758,1626.82794793762,1606.18696117465
1161,57.7578866543546,1382.4223854516,1324.66449879724
1162,8.47711594087241,1426.33095717051,1417.85384122963
1163,168.480473978657,1445.72407900144,1277.24360502279
1164,41.2494192142281,1415.02116806326,1373.77174884904
1165,66.5185284097915,1716.18641958052,1649.66789117073
1166,23.8421674990813,1181.12821673628,1157.2860492372
1167,3.63640342085943,1170.56479311193,1166.92838969107
1168,117.643153318286,1563.86397710886,1446.22082379057
1169,36.9593167270503,1389.87224125029,1352.91292452324
1170,117.729367242506,1411.40246084551,1293.673093603
1171,57.9253823773108,1273.50899109065,1215.58360871334
1172,66.3972357587529,1325.40200666788,1259.00477090913
1173,25.2749134297989,1311.99165567245,1286.71674224266
1174,12.3347418257825,1690.35416268133,1678.01942085554
1175,132.016858178209,1598.29388755118,1466.27702937297
1176,9.5322587029476,1397.64076193619,1388.10850323324
1177,7.11898018762876,1340.01465434702,1332.89567415939
1178,0.971374628219602,1410.19767179557,1409.22629716735
1179,6.84309520460884,1460.34761803392,1453.50452282931
1180,18.601967908126,1387.62989920475,1369.02793129663
1181,10.0958689576528,1635.7195644706,1625.62369551295
1182,18.4105357885104,1198.96566271157,1180.55512692306
1183,0.801249252871098,1604.0423494534,1603.24110020053
1184,116.38546977446,1313.95369822114,1197.56822844668
1185,30.1323950633388,1449.24836125773,1419.11596619439
1186,11.6483811267052,1304.04816962075,1292.39978849405
1187,195.019907663731,1400.63790136615,1205.61799370242
1188,22.6310183108349,1570.72594441721,1548.09492610637
1189,109.386364048314,1370.8843097,1261.49794565168
1190,23.8397743305521,1293.3806040877,1269.54082975715
1191,23.9081125479937,1723.51093351732,1699.60282096932
1192,143.359025927588,1494.91826618173,1351.55924025414
1193,21.0990366834556,1630.89970032462,1609.80066364117
1194,91.6484932111703,1345.2255148316,1253.57702162043
1195,140.724259312121,1277.51756763663,1136.79330832451
1196,70.8216090613428,1461.56901350034,1390.747404439
1197,99.0226620720376,1223.59081216859,1124.56815009655
1198,67.5539807389408,1467.574565374,1400.02058463506
1199,78.5729574761745,1485.33081173414,1406.75785425796
1200,35.0115108578254,1363.86366577939,1328.85215492156
1201,7.19419595945519,1454.60733299868,1447.41313703922
1202,94.5443712747655,1287.97205871606,1193.4276874413
1203,64.0328586817463,1449.2694628361,1385.23660415436
1204,168.697705516841,1391.87072813866,1223.17302262182
1205,174.038310830154,1782.74007957939,1608.70176874923
1206,21.6712853036285,1389.34758149874,1367.67629619512
1207,55.447026090464,1522.63699228163,1467.18996619116
1208,2.47188813552984,1075.09999123639,1072.62810310086
1209,217.17218251499,1262.57202061185,1045.39983809686
1210,142.588839865348,1213.22476687846,1070.63592701311
1211,41.3121332973278,1475.74524341414,1434.43311011681
1212,69.5263786632159,1462.57932667894,1393.05294801572
1213,10.0618353416968,1417.69414792606,1407.63231258436
1214,121.914472393018,1503.42199198181,1381.50751958879
1215,1.12753905628455,1343.03361660242,1341.90607754614
1216,26.6519570662202,1278.97524198998,1252.32328492376
1217,14.6717496511104,1576.19115598007,1561.51940632896
1218,100.50562613441,1226.64700773248,1126.14138159807
1219,169.838504347761,1437.2520835378,1267.41357919004
1220,68.2358486920702,1698.38430271683,1630.14845402476
1221,6.15056743102178,1282.88894210615,1276.73837467513
1222,32.2422864639754,1706.83203097956,1674.58974451559
1223,61.235836175429,1729.20826245278,1667.97242627736
1224,74.601402188741,1591.46069038572,1516.85928819698
1225,85.9294730387773,1603.83257929271,1517.90310625393
1226,8.37330874791112,1303.74891188983,1295.37560314192
1227,30.6829695456278,1667.12864962607,1636.44568008044
1228,63.9400523460357,1221.68391771913,1157.74386537309
1229,96.0013178217694,1411.78886507779,1315.78754725602
1230,115.151898214067,1284.15692250631,1169.00502429224
1231,125.837207289181,1431.69548742847,1305.85828013929
1232,75.0531959388681,1598.39550730502,1523.34231136615
1233,173.551389354861,1520.64318045052,1347.09179109566
1234,68.2386159239441,1420.34564928387,1352.10703335992
1235,54.9294207601266,1838.07807550269,1783.14865474257
1236,43.2289076481849,1456.22346912394,1412.99456147575
1237,23.5111952839052,1332.27266101084,1308.76146572694
1238,82.9285693084068,1479.16042940261,1396.23186009421
1239,270.024931078926,1474.12728747216,1204.10235639323
1240,161.984218450584,1581.29118439751,1419.30696594692
1241,50.4630119357031,1253.93317834031,1203.47016640461
1242,167.634089440565,1445.68441284174,1278.05032340118
1243,195.247595443325,1446.730657832,1251.48306238867
1244,176.276020720629,1323.57535226667,1147.29933154604
1245,0.818233963900468,1493.28405378114,1492.46581981724
1246,10.5683050230096,1383.18834316391,1372.6200381409
1247,47.205760583583,1526.23075300266,1479.02499241908
1248,231.92362886191,1677.74495815057,1445.82132928866
1249,11.0805944313109,1391.64525503106,1380.56466059975
1250,391.10440873753,1554.59360791883,1163.4891991813
1251,12.7385822089907,1447.18588524075,1434.44730303176
1252,4.80773706587765,1533.56462457592,1528.75688751004
1253,75.8607025242487,1528.0717605273,1452.21105800305
1254,0.710986106689571,1394.00514896233,1393.29416285564
1255,18.2069280927437,1335.37326801544,1317.1663399227
1256,74.5680782871215,1546.25648616975,1471.68840788263
1257,92.5844492340172,1575.90184837667,1483.31739914265
1258,19.0139798620171,1462.85506524933,1443.84108538732
1259,54.7417048990948,1459.14573340871,1404.40402850961
1260,120.044055686216,1584.66442323556,1464.62036754934
1261,84.8102207224557,1083.68671788586,998.8764971634
1262,19.8283346828782,1227.89798240375,1208.06964772087
1263,92.4531830847887,1366.03428026053,1273.58109717575
1264,54.6342765334744,1585.89086314113,1531.25658660766
1265,105.569776836117,1428.4044234449,1322.83464660878
1266,28.5202320871624,1304.96571295417,1276.44548086701
1267,59.4677349521455,1267.03727496477,1207.56954001262
1268,105.486369551261,1396.25075861345,1290.76438906219
1269,2.80659959915081,1459.4028976207,1456.59629802155
1270,4.30886822485434,1481.17182463317,1476.86295640832
1271,68.5245494095146,1605.40890333873,1536.88435392922
1272,90.7084707914867,1374.58825688886,1283.87978609737
1273,99.2238673837682,1538.71655730327,1439.4926899195
1274,18.190099307197,1360.52154358237,1342.33144427518
1275,51.6992287161989,1364.42995523454,1312.73072651834
1276,63.8139259977915,1387.97711474927,1324.16318875148
1277,170.093198280832,1543.34209217126,1373.24889389043
1278,30.8448555492268,1442.36010900445,1411.51525345522
1279,17.5797262871002,1581.6619602161,1564.082233929
1280,39.0062913940627,1476.58907498589,1437.58278359183
1281,164.713340919593,1330.54239146018,1165.82905054058
1282,17.2214552871561,1477.69308420221,1460.47162891505
1283,59.0380247470893,1506.71598410944,1447.67795936235
1284,26.8603843028789,1379.00062553344,1352.14024123056
1285,4.95363533727772,1361.93307942261,1356.97944408533
1286,120.229418590912,1303.14308036773,1182.91366177682
1287,53.6723599182495,1000.00336887138,946.331008953135
1288,35.9936085977202,1412.67483295634,1376.68122435862
1289,19.0744212712526,1462.55483647676,1443.48041520551
1290,43.1852235988473,1274.63265920273,1231.44743560389
1291,96.2232519524909,1546.0664693848,1449.84321743231
1292,70.3847059008495,1244.7949374567,1174.41023155585
1293,4.91960396732799,1425.36434553295,1420.44474156563
1294,9.7843406476346,1301.62586839608,1291.84152774844
1295,56.1490372135726,1493.87267835436,1437.72364114079
1296,4.25551511188522,1426.33278479113,1422.07726967924
1297,181.278665496997,1497.52541260613,1316.24674710913
1298,2.00152169428699,1497.98519864359,1495.9836769493
1299,37.2419411388404,1433.81522642639,1396.57328528755
1300,27.9450204549198,1559.71318106874,1531.76816061382
1301,90.6439725751035,1627.8576270667,1537.21365449159
1302,43.5466422130213,1498.42125252098,1454.87461030795
1303,34.9097482230318,1318.90266929713,1283.9929210741
1304,36.114673188066,1395.33796930881,1359.22329612074
1305,27.2365678345088,1390.82509000399,1363.58852216948
1306,25.1610159799129,1309.11143743509,1283.95042145518
1307,54.6769932138881,1369.93575627821,1315.25876306432
1308,192.51296138501,1648.93028579907,1456.41732441406
1309,6.76217376221816,1783.92670330363,1777.16452954141
1310,50.1086594902669,1540.8958390619,1490.78717957163
1311,274.661253183424,1497.2979811116,1222.63672792818
1312,17.1797052223994,1341.66913897333,1324.48943375093
1313,2.26483259799022,1375.02155742068,1372.75672482269
1314,4.44248886813007,1330.6685019619,1326.22601309377
1315,6.33884588620198,1307.37792388839,1301.03907800219
1316,40.4294482864961,1235.01158086562,1194.58213257912
1317,26.8230408184773,1548.92354181823,1522.10050099975
1318,3.77638506871462,1252.11134095491,1248.3349558862
1319,23.2184012493884,1481.97452041921,1458.75611916983
1320,46.8490800940887,1365.97654317771,1319.12746308362
1321,278.182336359235,1414.22206220757,1136.03972584834
1322,56.1907440844008,1559.22270763752,1503.03196355312
1323,0.554682949202982,1431.35583823288,1430.80115528368
1324,27.2958145585553,1235.68108945147,1208.38527489292
1325,6.26807386666264,1407.05055438507,1400.78248051841
1326,62.3510597457539,1494.85589216849,1432.50483242273
1327,85.864869439446,1529.91526135923,1444.05039191979
1328,41.1525064077718,1618.49420678333,1577.34170037556
1329,5.92767817078824,1400.67188344313,1394.74420527234
1330,10.9805538067817,1474.07317861192,1463.09262480513
1331,13.5904255852323,1264.74806273268,1251.15763714745
1332,21.29671397122,1724.40930162227,1703.11258765105
1333,25.1259164958377,1147.40493014199,1122.27901364616
1334,60.9153171585166,1240.97050291951,1180.05518576099
1335,36.796500045673,1486.45571275,1449.65921270433
1336,8.96985070566484,1192.62514064685,1183.65528994119
1337,76.6251178141976,1479.37036684266,1402.74524902847
1338,20.9573202766355,1246.26469702474,1225.30737674811
1339,25.1474692511055,1278.90976325339,1253.76229400228
1340,195.111656590162,1409.46612277969,1214.35446618953
1341,7.60887932250899,1437.75194374543,1430.14306442292
1342,37.5746057794202,1391.79245237954,1354.21784660012
1343,45.4268542007122,1497.63882581644,1452.21197161573
1344,108.797891500061,1378.40270219563,1269.60481069557
1345,121.090113654894,1550.54146762313,1429.45135396823
1346,142.331733523688,1262.25589466018,1119.92416113649
1347,26.9042621038008,1516.71219280577,1489.80793070197
1348,13.3631493926376,1409.90357036333,1396.54042097069
1349,33.9955826184061,1348.27382496266,1314.27824234426
1350,11.6221219529313,1308.54920312336,1296.92708117043
1351,34.3281564712146,1293.98395231542,1259.65579584421
1352,8.65606375583284,1238.54903547964,1229.89297172381
1353,75.3615418964105,1626.18173780761,1550.8201959112
1354,75.4957898433925,1279.51557558562,1204.01978574223
1355,219.947959346052,1593.85110968499,1373.90315033894
1356,3.61575651838051,1379.18579041772,1375.57003389934
1357,110.941854098301,1500.07179654804,1389.12994244974
1358,18.5942911197936,1294.23949398633,1275.64520286654
1359,1.92184867020701,1565.98693534767,1564.06508667746
1360,18.8721134236965,1439.08382256011,1420.21170913641
1361,21.7533892035452,1201.39252438489,1179.63913518135
1362,87.1020745257167,1393.74650061136,1306.64442608565
